state,county,state_fips,zip,company,plan_name,plan_type,plan_id,link_to_plan_page
FL,Okaloosa,12,32536,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0016 (PPO),Medicare Advantage with drug coverage,H2406-008-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-008-0?fips=12091&plan_type=PLAN_TYPE_MAPD&zip=32536&year=2025&lang=en&page=1
FL,Okaloosa,12,32536,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12091&plan_type=PLAN_TYPE_MAPD&zip=32536&year=2025&lang=en&page=2
FL,Orange,12,32798,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0007 (HMO-POS),Medicare Advantage with drug coverage,H1045-030-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-030-0?fips=12095&plan_type=PLAN_TYPE_MAPD&zip=32798&year=2025&lang=en&page=1
FL,Orange,12,32798,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-39 (HMO-POS),Medicare Advantage with drug coverage,H1045-069-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-069-0?fips=12095&plan_type=PLAN_TYPE_MAPD&zip=32798&year=2025&lang=en&page=2
FL,Orange,12,32798,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12095&plan_type=PLAN_TYPE_MAPD&zip=32798&year=2025&lang=en&page=4
FL,Orange,12,32798,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12095&plan_type=PLAN_TYPE_MAPD&zip=32798&year=2025&lang=en&page=4
FL,Orange,12,32798,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0018 (PPO),Medicare Advantage with drug coverage,H2406-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-010-0?fips=12095&plan_type=PLAN_TYPE_MAPD&zip=32798&year=2025&lang=en&page=4
FL,Orange,12,32798,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12095&plan_type=PLAN_TYPE_MAPD&zip=32798&year=2025&lang=en&page=6
FL,Osceola,12,33848,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0007 (HMO-POS),Medicare Advantage with drug coverage,H1045-030-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-030-0?fips=12097&plan_type=PLAN_TYPE_MAPD&zip=33848&year=2025&lang=en&page=1
FL,Osceola,12,33848,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-39 (HMO-POS),Medicare Advantage with drug coverage,H1045-069-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-069-0?fips=12097&plan_type=PLAN_TYPE_MAPD&zip=33848&year=2025&lang=en&page=1
FL,Osceola,12,33848,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12097&plan_type=PLAN_TYPE_MAPD&zip=33848&year=2025&lang=en&page=3
FL,Osceola,12,33848,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12097&plan_type=PLAN_TYPE_MAPD&zip=33848&year=2025&lang=en&page=3
FL,Osceola,12,33848,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0018 (PPO),Medicare Advantage with drug coverage,H2406-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-010-0?fips=12097&plan_type=PLAN_TYPE_MAPD&zip=33848&year=2025&lang=en&page=4
FL,Osceola,12,33848,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12097&plan_type=PLAN_TYPE_MAPD&zip=33848&year=2025&lang=en&page=6
FL,Palm Beach,12,33401,UnitedHealthcare,UHC Preferred Medicare Advantage FL-002P (HMO),Medicare Advantage with drug coverage,H1045-037-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-037-0?fips=12099&plan_type=PLAN_TYPE_MAPD&zip=33401&year=2025&lang=en&page=1
FL,Palm Beach,12,33401,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0015 (HMO-POS),Medicare Advantage with drug coverage,H1045-055-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-055-0?fips=12099&plan_type=PLAN_TYPE_MAPD&zip=33401&year=2025&lang=en&page=1
FL,Palm Beach,12,33401,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12099&plan_type=PLAN_TYPE_MAPD&zip=33401&year=2025&lang=en&page=3
FL,Palm Beach,12,33401,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12099&plan_type=PLAN_TYPE_MAPD&zip=33401&year=2025&lang=en&page=3
FL,Palm Beach,12,33401,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0026 (PPO),Medicare Advantage with drug coverage,H2406-018-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-018-0?fips=12099&plan_type=PLAN_TYPE_MAPD&zip=33401&year=2025&lang=en&page=4
FL,Palm Beach,12,33401,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12099&plan_type=PLAN_TYPE_MAPD&zip=33401&year=2025&lang=en&page=6
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage from UHC FL-003P (HMO-POS),Medicare Advantage with drug coverage,H1045-045-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-045-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=1
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0006 (HMO-POS),Medicare Advantage with drug coverage,H1045-028-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-028-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=1
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-34 (HMO-POS),Medicare Advantage with drug coverage,H1045-059-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-059-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=1
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=3
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=4
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0019 (PPO),Medicare Advantage with drug coverage,H2406-011-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-011-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=4
FL,Pasco,12,33525,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12101&plan_type=PLAN_TYPE_MAPD&zip=33525&year=2025&lang=en&page=5
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-003P (HMO-POS),Medicare Advantage with drug coverage,H1045-045-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-045-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=1
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0006 (HMO-POS),Medicare Advantage with drug coverage,H1045-028-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-028-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=1
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-34 (HMO-POS),Medicare Advantage with drug coverage,H1045-059-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-059-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=1
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=3
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=4
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0019 (PPO),Medicare Advantage with drug coverage,H2406-011-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-011-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=4
FL,Pinellas,12,33701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12103&plan_type=PLAN_TYPE_MAPD&zip=33701&year=2025&lang=en&page=6
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage from UHC FL-003P (HMO-POS),Medicare Advantage with drug coverage,H1045-045-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-045-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=1
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0006 (HMO-POS),Medicare Advantage with drug coverage,H1045-028-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-028-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=1
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-34 (HMO-POS),Medicare Advantage with drug coverage,H1045-059-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-059-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=1
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=3
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=4
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0019 (PPO),Medicare Advantage with drug coverage,H2406-011-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-011-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=4
FL,Polk,12,33801,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12105&plan_type=PLAN_TYPE_MAPD&zip=33801&year=2025&lang=en&page=6
FL,Santa Rosa,12,32563,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0008 (HMO-POS),Medicare Advantage with drug coverage,H1045-031-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-031-0?fips=12113&plan_type=PLAN_TYPE_MAPD&zip=32563&year=2025&lang=en&page=1
FL,Santa Rosa,12,32563,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12113&plan_type=PLAN_TYPE_MAPD&zip=32563&year=2025&lang=en&page=1
FL,Santa Rosa,12,32563,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12113&plan_type=PLAN_TYPE_MAPD&zip=32563&year=2025&lang=en&page=2
FL,Santa Rosa,12,32563,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0016 (PPO),Medicare Advantage with drug coverage,H2406-008-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-008-0?fips=12113&plan_type=PLAN_TYPE_MAPD&zip=32563&year=2025&lang=en&page=2
FL,Santa Rosa,12,32563,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12113&plan_type=PLAN_TYPE_MAPD&zip=32563&year=2025&lang=en&page=3
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0010 (HMO-POS),Medicare Advantage with drug coverage,H1045-034-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-034-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=1
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0006 (HMO-POS),Medicare Advantage with drug coverage,H1045-028-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-028-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=1
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-34 (HMO-POS),Medicare Advantage with drug coverage,H1045-059-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-059-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=1
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=2
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=2
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0017 (PPO),Medicare Advantage with drug coverage,H2406-009-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-009-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=3
FL,Sarasota,12,34229,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12115&plan_type=PLAN_TYPE_MAPD&zip=34229&year=2025&lang=en&page=5
FL,Seminole,12,32701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0007 (HMO-POS),Medicare Advantage with drug coverage,H1045-030-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-030-0?fips=12117&plan_type=PLAN_TYPE_MAPD&zip=32701&year=2025&lang=en&page=1
FL,Seminole,12,32701,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-39 (HMO-POS),Medicare Advantage with drug coverage,H1045-069-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-069-0?fips=12117&plan_type=PLAN_TYPE_MAPD&zip=32701&year=2025&lang=en&page=2
FL,Seminole,12,32701,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12117&plan_type=PLAN_TYPE_MAPD&zip=32701&year=2025&lang=en&page=4
FL,Seminole,12,32701,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12117&plan_type=PLAN_TYPE_MAPD&zip=32701&year=2025&lang=en&page=4
FL,Seminole,12,32701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0018 (PPO),Medicare Advantage with drug coverage,H2406-010-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-010-0?fips=12117&plan_type=PLAN_TYPE_MAPD&zip=32701&year=2025&lang=en&page=4
FL,Seminole,12,32701,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12117&plan_type=PLAN_TYPE_MAPD&zip=32701&year=2025&lang=en&page=6
FL,St. Johns,12,32033,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0005 (HMO-POS),Medicare Advantage with drug coverage,H1045-026-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-026-0?fips=12109&plan_type=PLAN_TYPE_MAPD&zip=32033&year=2025&lang=en&page=1
FL,St. Johns,12,32033,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-37 (HMO-POS),Medicare Advantage with drug coverage,H1045-067-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-067-0?fips=12109&plan_type=PLAN_TYPE_MAPD&zip=32033&year=2025&lang=en&page=1
FL,St. Johns,12,32033,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12109&plan_type=PLAN_TYPE_MAPD&zip=32033&year=2025&lang=en&page=2
FL,St. Johns,12,32033,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12109&plan_type=PLAN_TYPE_MAPD&zip=32033&year=2025&lang=en&page=2
FL,St. Johns,12,32033,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0021 (PPO),Medicare Advantage with drug coverage,H2406-013-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-013-0?fips=12109&plan_type=PLAN_TYPE_MAPD&zip=32033&year=2025&lang=en&page=3
FL,St. Johns,12,32033,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12109&plan_type=PLAN_TYPE_MAPD&zip=32033&year=2025&lang=en&page=4
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage from UHC FL-001P (HMO-POS),Medicare Advantage with drug coverage,H1045-036-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-036-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=1
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0006 (HMO-POS),Medicare Advantage with drug coverage,H1045-028-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-028-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=1
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage CareFlex from UHC FL-35 (HMO-POS),Medicare Advantage with drug coverage,H1045-060-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-060-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=1
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=2
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA01 (Regional PPO),Regional PPO,R0759-002-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-002-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=2
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0025 (PPO),Medicare Advantage with drug coverage,H2406-017-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-017-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=2
FL,St. Lucie,12,34946,UnitedHealthcare,AARP Medicare Advantage from UHC FL-0031 (Regional PPO),Regional PPO,R0759-001-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-R0759-001-0?fips=12111&plan_type=PLAN_TYPE_MAPD&zip=34946&year=2025&lang=en&page=4
FL,Sumter,12,33521,UnitedHealthcare,UHC The Villages Medicare Advantage FL-004P (HMO-POS),Medicare Advantage with drug coverage,H1045-056-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-056-0?fips=12119&plan_type=PLAN_TYPE_MAPD&zip=33521&year=2025&lang=en&page=1
FL,Sumter,12,33521,UnitedHealthcare,UHC The Villages Medicare Advantage FL-0004 (HMO-POS),Medicare Advantage with drug coverage,H1045-025-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H1045-025-0?fips=12119&plan_type=PLAN_TYPE_MAPD&zip=33521&year=2025&lang=en&page=1
FL,Sumter,12,33521,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx FL-MA2 (PPO),Medicare Advantage (without drug coverage),H2406-130-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2406-130-0?fips=12119&plan_type=PLAN_TYPE_MAPD&zip=33521&year=2025&lang=en&page=3
